transcript_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
MSTRG.45384.1,0,0,3,0,10,0
MSTRG.35410.1,35,24,68,18,9,12
ENSDART00000173258,126,692,1317,1517,1466,1281
ENSDART00000173253,0,0,0,0,0,0
ENSDART00000173252,0,1,0,0,0,0
ENSDART00000173251,0,0,0,0,0,2
ENSDART00000173250,21,54,84,98,36,101
ENSDART00000173257,3,12,34,4,3,1
ENSDART00000173256,0,0,0,0,0,0
MSTRG.33610.1,0,0,7,18,5,6
ENSDART00000173254,0,0,0,0,0,0
MSTRG.44686.1,19,114,510,459,455,484
ENSDART00000152954,0,0,0,0,0,1
MSTRG.44707.4,0,0,85,338,85,68
MSTRG.44707.5,0,57,32,0,117,140
MSTRG.44707.6,1,17,14,3,6,48
MSTRG.11348.4,0,0,1048,0,0,1390
MSTRG.44707.2,34,103,181,23,47,22
MSTRG.44707.3,0,0,0,0,32,63
MSTRG.26143.1,23,77,76,208,63,32
MSTRG.32622.1,0,2,0,19,5,3
ENSDART00000049180,0,0,0,159,229,248
MSTRG.299.1,11,127,69,237,139,56
ENSDART00000141295,0,3,0,3,6,8
ENSDART00000124059,88,492,2002,771,525,1195
MSTRG.25483.1,2,64,75,42,44,111
ENSDART00000141292,29,0,41,59,23,16
ENSDART00000149726,0,10,0,13,8,0
MSTRG.26556.3,0,0,341,402,214,409
MSTRG.34655.1,14,39,33,90,32,58
ENSDART00000151053,0,3,0,0,0,0
ENSDART00000176755,0,0,0,0,2,0
ENSDART00000176754,0,241,255,490,199,431
ENSDART00000176757,17,80,57,97,120,109
ENSDART00000149725,0,16,55,30,21,34
ENSDART00000176751,0,0,0,0,0,0
ENSDART00000176750,0,0,0,0,0,0
ENSDART00000176753,0,0,0,0,0,0
ENSDART00000176752,2,51,23,73,42,7
ENSDART00000158500,0,6,0,0,30,35
ENSDART00000176759,0,0,0,0,0,0
ENSDART00000176758,0,0,0,0,0,0
ENSDART00000158501,11,210,674,244,467,352
MSTRG.26556.4,27,10,112,6,97,110
MSTRG.17240.8,0,0,0,16,0,0
MSTRG.42326.1,6,27,0,32,51,78
ENSDART00000149720,0,0,0,0,0,0
ENSDART00000170759,0,0,0,0,0,0
MSTRG.35763.1,3,6,19,27,11,13
ENSDART00000170757,0,29,79,34,41,40
ENSDART00000170756,0,0,0,0,0,0
ENSDART00000170755,11,153,110,131,197,304
ENSDART00000170754,0,0,0,0,0,0
ENSDART00000170753,23,41,14,57,21,7
MSTRG.17240.7,89,844,1315,909,784,1889
ENSDART00000170751,0,88,105,182,186,279
ENSDART00000133907,0,0,0,0,0,0
ENSDART00000133906,0,0,0,0,0,1
ENSDART00000133905,100,501,673,451,705,996
ENSDART00000133904,0,0,0,3,0,0
ENSDART00000133903,0,0,0,0,0,10
ENSDART00000133902,979,5475,13435,2939,3320,3855
ENSDART00000133901,0,4,0,47,15,0
ENSDART00000133900,0,0,0,0,0,0
ENSDART00000133909,0,0,0,0,0,5
ENSDART00000133908,0,0,0,0,0,0
MSTRG.42174.2,0,0,0,367,0,0
MSTRG.42174.1,66,727,1744,1184,736,1014
ENSDART00000147609,12,296,615,206,26,68
MSTRG.6063.1,0,0,0,19,2,2
ENSDART00000147605,0,0,0,0,0,0
ENSDART00000147604,0,0,0,0,0,0
ENSDART00000147603,0,0,0,0,0,3
ENSDART00000147601,0,0,0,0,0,0
MSTRG.12563.1,0,27,69,86,71,57
ENSDART00000135413,17,2,0,16,17,17
MSTRG.4264.1,0,3,2,9,23,6
MSTRG.15322.1,0,2,20,13,5,3
MSTRG.1275.1,0,63,134,54,61,119
MSTRG.3114.1,6,97,311,165,72,149
ENSDART00000146558,0,0,0,0,0,0
ENSDART00000146559,0,13,22,0,21,29
ENSDART00000146554,0,0,0,0,13,0
ENSDART00000146555,0,0,0,0,0,0
ENSDART00000146557,0,0,37,20,11,3
ENSDART00000146550,0,0,0,0,0,0
ENSDART00000146551,0,3,0,1,3,1
ENSDART00000146552,0,7,4,5,3,16
MSTRG.22327.1,0,98,12,16,47,93
ENSDART00000177408,0,0,0,0,0,0
ENSDART00000177409,0,0,0,1,1,1
MSTRG.35542.1,0,2,16,2,0,3
MSTRG.33078.1,0,25,0,12,10,6
ENSDART00000177402,0,0,0,0,0,0
ENSDART00000177403,0,0,0,0,0,0
ENSDART00000177400,87,217,437,40,12,165
ENSDART00000177401,0,0,0,0,0,0
ENSDART00000177406,0,0,0,3,0,0
ENSDART00000177407,0,0,0,0,0,0
ENSDART00000177404,0,0,10,0,0,3
ENSDART00000177405,0,6,2,8,37,24
ENSDART00000140383,0,0,0,0,0,0
ENSDART00000140382,0,2,0,0,0,0
ENSDART00000132050,20,123,166,120,105,181
ENSDART00000140380,0,28,0,44,0,7
ENSDART00000132056,0,5,0,14,0,0
ENSDART00000140386,9,85,11,0,2,18
ENSDART00000132054,0,0,7,0,0,6
ENSDART00000132055,0,10,10,3,0,10
MSTRG.35632.1,0,3,4,4,37,12
MSTRG.20330.1,0,0,0,11,0,0
ENSDART00000140389,0,6,160,12,0,11
ENSDART00000140388,0,0,27,0,0,4
ENSDART00000035409,49,325,387,238,416,452
MSTRG.31148.3,0,2,1,41,0,9
MSTRG.31148.2,0,0,0,0,20,14
MSTRG.17535.1,0,0,0,0,23,0
ENSDART00000075519,12,299,186,411,335,497
ENSDART00000019519,136,966,963,1641,1541,1952
ENSDART00000019518,31,193,289,358,318,439
MSTRG.19540.1,8,53,166,230,225,227
MSTRG.21159.1,0,0,8,0,0,0
ENSDART00000075510,0,109,1066,139,128,284
ENSDART00000075513,48,192,292,504,437,356
ENSDART00000075515,9,94,213,237,112,172
ENSDART00000075514,0,6,0,0,0,0
ENSDART00000075517,6,32,8,69,44,62
MSTRG.15791.4,22,168,356,68,57,127
ENSDART00000149810,0,11,30,70,0,69
MSTRG.4567.1,0,0,19,0,0,0
ENSDART00000026747,8,76,226,38,139,122
ENSDART00000171808,0,0,0,0,0,0
ENSDART00000171809,0,0,0,0,4,0
ENSDART00000149811,0,0,0,7,41,11
ENSDART00000171804,0,652,433,1138,892,1344
ENSDART00000171805,0,61,51,13,1,85
ENSDART00000171806,101,64,41,31,198,106
ENSDART00000171807,0,4,0,0,0,0
ENSDART00000171800,0,0,0,0,0,0
ENSDART00000026749,0,19,0,0,0,8
ENSDART00000171802,0,0,0,0,0,0
ENSDART00000171803,0,0,0,2,0,0
ENSDART00000137103,0,15,68,9,66,2
ENSDART00000165830,0,3,2,0,0,14
ENSDART00000137101,8,13,18,20,12,19
ENSDART00000077910,0,0,0,0,0,0
ENSDART00000137107,0,0,0,0,0,0
ENSDART00000137106,9,11,13,11,7,10
ENSDART00000137105,0,1,1898,1,6,4
ENSDART00000137104,0,1,0,0,0,0
ENSDART00000134836,0,0,0,0,0,2
MSTRG.17959.1,0,0,2,19,0,5
ENSDART00000137108,0,0,0,54,50,0
MSTRG.1700.2,0,0,0,0,8,4
MSTRG.2625.6,12,35,12,52,34,39
MSTRG.34778.1,0,50,38,37,37,11
ENSDART00000134834,0,1,5,5,5,1
ENSDART00000149817,0,0,0,0,0,0
ENSDART00000066445,0,27,40,75,11,58
ENSDART00000174591,0,0,0,0,0,0
MSTRG.42940.1,0,0,8,0,0,5
ENSDART00000165839,0,26,26,25,158,42
MSTRG.9542.1,59,372,499,421,386,421
ENSDART00000016672,10,1,2,1,1,1
MSTRG.26565.1,0,0,11,0,0,0
ENSDART00000023211,0,0,0,0,0,0
ENSDART00000023210,8,237,321,354,223,389
ENSDART00000023218,0,168,171,34,322,407
MSTRG.23754.1,0,13,3,32,37,34
ENSDART00000156546,8,12,77,50,6,27
ENSDART00000156544,0,5,3,0,28,5
ENSDART00000156542,0,0,0,0,0,0
ENSDART00000093250,0,59,173,105,19,90
ENSDART00000156540,7,37,54,19,81,37
ENSDART00000156541,0,0,0,0,0,0
MSTRG.12107.1,0,14,0,0,0,0
ENSDART00000174596,0,0,0,0,0,0
ENSDART00000156548,0,74,0,91,58,21
MSTRG.19332.1,0,20,12,37,38,42
ENSDART00000105889,0,0,0,0,0,88
ENSDART00000105887,0,0,0,15,14,0
ENSDART00000105884,3,79,86,92,169,262
MSTRG.6313.1,35,203,440,223,243,346
MSTRG.1483.1,16,196,294,400,401,480
MSTRG.32685.1,0,2,9,0,0,0
ENSDART00000053061,0,0,0,0,0,0
ENSDART00000081852,0,0,0,0,0,0
MSTRG.37513.1,0,0,5,12,1,0
MSTRG.34447.1,0,0,36,0,27,6
MSTRG.7829.1,0,0,0,39,0,0
MSTRG.34508.1,20,172,264,126,89,154
ENSDART00000099545,0,3,0,0,0,3
ENSDART00000099546,0,17,202,125,44,24
MSTRG.6408.1,111,355,167,312,400,614
MSTRG.34348.1,4,207,605,51,593,327
MSTRG.34395.1,0,18,0,0,0,15
MSTRG.14711.1,0,0,15,0,0,0
ENSDART00000058728,0,0,0,410,125,356
MSTRG.11395.2,0,0,55,0,0,5
MSTRG.7448.1,0,38,7,15,2,3
ENSDART00000170018,24,132,7,0,14,330
MSTRG.19950.1,0,23,91,88,32,66
ENSDART00000038888,0,387,40,587,52,103
MSTRG.22951.1,0,0,0,30,0,3
MSTRG.40284.2,0,0,5,0,48,2
ENSDART00000075381,0,0,0,0,0,0
MSTRG.27826.1,82,628,15,131,56,350
MSTRG.25364.1,0,3,16,19,8,9
MSTRG.23300.1,41,270,318,326,199,342
ENSDART00000154949,0,2,0,0,0,0
MSTRG.16869.1,50,208,125,231,201,260
ENSDART00000091711,0,31,0,0,0,58
MSTRG.25225.1,0,84,128,80,74,80
ENSDART00000154940,0,28,36,52,58,2
ENSDART00000154941,0,33,4,0,0,30
ENSDART00000154942,0,0,0,0,0,3
ENSDART00000154943,0,0,0,0,0,0
ENSDART00000154945,147,1027,837,1063,1556,1600
ENSDART00000154946,2,0,0,0,13,7
ENSDART00000154947,0,0,0,148,0,0
ENSDART00000033702,12,343,320,331,607,928
ENSDART00000033701,22,3,178,0,3,1
MSTRG.32790.1,37,155,178,57,237,302
MSTRG.16186.1,0,40,125,162,95,139
ENSDART00000105263,0,0,0,0,0,0
ENSDART00000020743,0,124,114,88,119,113
ENSDART00000020741,396,2512,5491,4884,3935,5896
ENSDART00000098639,56,351,567,556,532,189
MSTRG.39650.1,83,6,29,439,52,30
ENSDART00000024984,10,201,381,257,403,483
ENSDART00000130410,0,0,0,0,0,0
ENSDART00000098632,0,309,0,0,0,0
ENSDART00000098635,15,193,171,267,199,405
ENSDART00000098634,0,0,23,0,0,0
ENSDART00000098636,0,67,105,120,91,123
MSTRG.27190.1,8,37,26,89,85,0
MSTRG.11671.2,110,46,77,1155,380,774
ENSDART00000130413,8,37,60,88,65,88
ENSDART00000090446,0,0,0,0,0,0
ENSDART00000090447,27,407,525,332,401,933
MSTRG.41948.1,48,258,278,409,295,391
MSTRG.11489.3,0,0,19,0,0,0
ENSDART00000078860,0,24,15,18,8,29
MSTRG.26686.1,0,0,0,0,11,0
ENSDART00000012816,15,397,781,730,673,969
MSTRG.2522.1,3,8,38,44,32,21
ENSDART00000135653,0,0,0,0,0,0
ENSDART00000125607,0,0,0,0,0,0
MSTRG.13822.1,14,103,147,137,141,179
ENSDART00000132371,0,1,1,1,1,1
MSTRG.16929.1,11,86,106,112,109,91
ENSDART00000043932,0,0,0,0,0,0
ENSDART00000043933,3,312,312,510,447,431
MSTRG.19295.1,0,45,91,83,82,46
MSTRG.35145.5,0,42,84,136,58,39
ENSDART00000135529,0,6,2,7,1,6
ENSDART00000135528,0,0,0,0,0,9
MSTRG.44147.2,9,0,51,281,196,271
ENSDART00000063601,0,3,0,3,0,3
ENSDART00000135523,0,10,6,9,8,5
ENSDART00000135522,0,54,0,133,0,72
ENSDART00000135521,0,0,0,0,0,0
ENSDART00000135520,0,6,21,12,53,3
ENSDART00000135527,0,20,18,14,9,24
ENSDART00000135526,0,0,13,0,0,0
ENSDART00000135525,0,0,0,0,0,0
ENSDART00000132378,0,0,0,0,0,880
MSTRG.19978.1,0,4,0,3,23,0
ENSDART00000040370,0,0,0,12,0,0
ENSDART00000047555,2,8,20,0,87,41
ENSDART00000022586,13,93,0,136,82,192
ENSDART00000141243,0,2,26,7,2,3
ENSDART00000118190,0,0,0,0,0,1
ENSDART00000141245,0,0,0,0,0,0
ENSDART00000118196,0,0,0,0,0,0
ENSDART00000141247,0,11,0,5,2,1
ENSDART00000141246,0,0,0,0,0,0
ENSDART00000141249,0,0,0,0,0,0
MSTRG.13091.1,21,715,573,495,638,926
MSTRG.15000.2,102,772,1873,1317,153,1124
ENSDART00000151235,73,406,687,901,671,773
MSTRG.6175.1,0,0,32,0,0,0
ENSDART00000151237,14,0,0,48,0,46
ENSDART00000151236,0,157,250,205,177,300
ENSDART00000151231,0,0,0,0,0,0
ENSDART00000151230,0,0,0,0,0,0
ENSDART00000151233,0,0,0,0,0,0
ENSDART00000151239,0,0,0,0,0,0
ENSDART00000151238,0,0,0,0,0,1
ENSDART00000168626,6,0,0,3,0,78
ENSDART00000119242,0,0,0,0,0,0
MSTRG.13960.1,0,0,0,0,0,171
ENSDART00000130902,0,20,41,29,78,60
MSTRG.11167.1,0,0,6,0,16,12
ENSDART00000031135,8,0,37,18,31,0
MSTRG.10476.5,0,0,38,0,0,0
MSTRG.10476.2,0,1,0,0,0,136
ENSDART00000148091,0,6,12,22,38,21
ENSDART00000031130,0,0,347,0,0,470
MSTRG.27338.1,0,0,6,3,10,3
ENSDART00000168200,0,0,0,0,0,2
MSTRG.34833.2,0,10,607,24,37,23
ENSDART00000031139,0,25,22,38,29,52
ENSDART00000039700,175,1074,1741,2194,1500,2321
MSTRG.41093.3,20,278,432,410,252,386
MSTRG.44444.1,0,0,0,7,0,10
MSTRG.10451.1,6,105,180,138,103,185
MSTRG.43810.1,0,4,0,0,0,12
MSTRG.3873.2,0,60,0,268,0,59
MSTRG.41856.2,162,3,971,730,842,635
ENSDART00000148099,0,0,0,0,0,0
ENSDART00000134565,0,0,0,0,0,13
MSTRG.23132.1,19,117,42,287,219,119
ENSDART00000006954,0,1,1,1,1,1
MSTRG.10062.1,0,13,60,51,13,24
MSTRG.24668.1,0,2,0,8,0,0
MSTRG.36796.1,0,0,0,14,0,0
ENSDART00000169355,0,0,0,0,0,7
ENSDART00000169354,0,0,0,0,0,0
ENSDART00000169357,0,0,0,0,0,0
ENSDART00000169356,0,0,0,9,60,0
ENSDART00000169351,0,0,0,8,5,3
ENSDART00000169350,0,134,94,98,268,202
ENSDART00000169353,0,0,0,0,0,0
ENSDART00000169352,0,6,135,6,13,152
MSTRG.23830.1,0,14,43,18,18,23
ENSDART00000169359,0,0,0,0,0,0
ENSDART00000169358,0,0,0,0,0,24
MSTRG.18344.1,2,37,48,31,15,44
ENSDART00000050576,104,580,634,575,415,521
MSTRG.5372.1,14,1936,864,1188,1566,1496
ENSDART00000041099,0,0,0,11,0,7
MSTRG.5372.3,162,152,1207,79,123,794
ENSDART00000041094,0,0,0,0,0,0
MSTRG.37914.1,0,1,2,0,12,3
MSTRG.9318.1,0,5,19,8,2,0
MSTRG.34978.1,0,5,6,15,2,2
ENSDART00000017619,0,47,227,118,141,129
ENSDART00000112637,67,410,1305,743,789,920
MSTRG.22824.1,16,106,229,315,304,305
ENSDART00000093365,0,182,717,175,495,711
MSTRG.9899.1,0,3,3,14,4,0
MSTRG.24454.1,3,8,21,6,6,4
MSTRG.38881.2,0,0,0,0,52,9
MSTRG.16330.1,0,0,0,0,16,0
ENSDART00000079902,24,144,287,270,291,333
ENSDART00000115718,0,0,0,0,0,0
MSTRG.24973.1,0,0,0,9,0,0
MSTRG.27067.1,0,14,16,8,4,15
MSTRG.30946.1,0,0,90,270,42,244
MSTRG.43681.6,0,995,0,0,1954,2907
MSTRG.11107.1,8,86,182,119,34,113
ENSDART00000080107,0,0,0,0,0,0
ENSDART00000169971,0,27,4,24,32,17
MSTRG.15873.1,0,25,0,22,10,19
ENSDART00000169973,0,0,0,0,10,0
ENSDART00000169972,70,719,1360,1012,848,1094
ENSDART00000169975,4,9,6,33,7,55
ENSDART00000169974,3,28,8,22,32,15
ENSDART00000169977,18,192,157,381,201,336
ENSDART00000169976,0,8,9,5,0,3
ENSDART00000169979,0,0,0,0,0,151
ENSDART00000169978,0,0,8,0,3,0
ENSDART00000056939,0,0,0,0,0,0
MSTRG.39523.1,23,392,365,413,0,162
MSTRG.39523.2,0,0,555,0,91,810
ENSDART00000056935,0,114,130,0,69,127
MSTRG.30459.1,11,128,338,130,107,136
ENSDART00000143488,0,0,0,0,0,0
ENSDART00000168009,0,1,0,0,1,1
MSTRG.23567.3,0,0,1059,0,0,0
ENSDART00000168002,0,59,56,129,268,202
ENSDART00000168003,0,0,0,0,0,0
ENSDART00000168000,0,0,0,0,0,0
ENSDART00000168001,0,37,351,27,288,284
ENSDART00000143485,0,14,111,0,0,13
ENSDART00000168007,0,7,0,0,0,7
ENSDART00000168004,8,30,31,80,70,73
MSTRG.38900.1,0,0,0,0,21,0
MSTRG.28102.1,0,29,24,1,9,9
MSTRG.44092.1,0,41,137,57,62,96
ENSDART00000171285,0,149,0,0,0,189
ENSDART00000138097,0,0,0,3,0,0
MSTRG.10130.1,0,63,94,103,17,143
MSTRG.44092.2,0,1,1,4,29,4
MSTRG.43681.5,0,0,0,0,1463,0
ENSDART00000178779,0,0,0,0,0,2
MSTRG.15510.1,0,0,11,0,8,0
ENSDART00000112735,0,0,0,0,0,3
ENSDART00000112734,0,23,15,33,16,31
ENSDART00000112730,0,0,490,2,144,58
ENSDART00000112733,0,0,0,10,0,0
ENSDART00000101201,8,78,82,47,31,98
ENSDART00000101200,0,56,16,153,105,118
ENSDART00000101203,0,64,28,119,73,127
ENSDART00000101205,0,52,27,78,32,32
ENSDART00000101204,0,9,6,52,68,11
ENSDART00000101207,0,7,15,0,0,0
ENSDART00000153215,50,6,2,6,9,81
ENSDART00000153214,6,8,14,27,28,36
ENSDART00000153217,0,0,0,0,0,0
ENSDART00000153216,0,0,0,0,0,0
ENSDART00000122905,30,899,1767,1081,662,1215
ENSDART00000153210,7,1,3,1,3,1
ENSDART00000153213,0,6,0,26,0,21
ENSDART00000153212,23,110,516,288,260,347
ENSDART00000006357,0,221,202,272,57,135
ENSDART00000111271,9,91,243,504,120,935
ENSDART00000111272,0,0,0,0,0,5
ENSDART00000130412,0,0,0,0,0,0
ENSDART00000111278,3,104,293,229,100,184
ENSDART00000052942,10,103,150,222,173,336
ENSDART00000142758,0,0,0,4,0,0
ENSDART00000142756,0,25,25,5,0,21
ENSDART00000142755,0,13,1,31,2,1
ENSDART00000142752,0,0,0,0,0,0
ENSDART00000142753,0,13,11,2,26,10
ENSDART00000142750,0,14,0,0,5,5
ENSDART00000177894,3,48,29,17,21,73
MSTRG.5093.1,0,3,5,0,12,10
ENSDART00000170883,0,0,0,0,0,0
ENSDART00000176593,0,0,0,0,0,0
ENSDART00000163948,0,0,0,0,0,0
ENSDART00000163949,0,0,0,0,0,0
ENSDART00000163946,0,0,82,0,0,10
ENSDART00000163947,0,0,0,0,0,0
ENSDART00000163944,0,0,0,384,0,0
MSTRG.7589.1,0,0,0,21,0,0
ENSDART00000163942,0,37,114,105,40,51
ENSDART00000163943,0,35,96,47,112,132
ENSDART00000163940,0,0,0,0,0,3
ENSDART00000163941,0,0,0,0,0,0
MSTRG.12734.1,9,88,214,167,233,269
MSTRG.39094.1,1,43,137,72,14,40
MSTRG.17103.4,0,262,210,548,208,194
MSTRG.17103.5,26,146,175,4,36,556
MSTRG.18597.1,0,2,7,5,10,4
MSTRG.17103.1,24,7,264,0,116,11
MSTRG.11406.2,0,0,1227,0,112,16
MSTRG.11406.3,0,608,36,0,59,73
MSTRG.11406.4,0,0,0,2074,1167,1542
ENSDART00000113064,0,3,0,8,21,2
MSTRG.42202.2,0,190,598,1492,1138,1175
MSTRG.42202.3,0,316,697,0,0,0
ENSDART00000113068,0,1,8,0,15,1
ENSDART00000162093,0,21,90,18,0,36
ENSDART00000162092,0,0,11,0,11,25
ENSDART00000162091,0,45,19,58,52,41
MSTRG.14883.1,0,0,0,2,0,14
ENSDART00000150746,11,2,0,14,0,3
MSTRG.35884.1,0,0,0,0,3,8
ENSDART00000065447,0,24,39,0,19,12
ENSDART00000150745,0,0,4,11,0,5
MSTRG.45176.1,4,14,0,0,0,4
ENSDART00000162099,0,0,0,0,0,0
ENSDART00000162098,0,301,0,291,228,385
MSTRG.33545.1,0,2,8,0,0,0
MSTRG.24003.1,0,0,9,1,0,0
MSTRG.19345.1,0,0,0,0,14,0
MSTRG.41907.1,0,0,0,23,0,0
ENSDART00000116723,0,0,1,4,1,3
ENSDART00000116726,0,0,0,0,0,0
ENSDART00000116727,0,0,2,0,0,0
ENSDART00000126116,0,0,0,0,0,0
ENSDART00000126115,0,0,0,2,0,0
MSTRG.35387.1,0,0,0,24,7,2
ENSDART00000126110,0,0,0,0,0,0
MSTRG.41816.1,6,146,127,158,165,286
ENSDART00000080717,0,0,0,0,0,0
ENSDART00000126118,50,652,875,1253,659,966
ENSDART00000114383,12,53,203,287,155,177
ENSDART00000114386,0,0,0,0,0,0
ENSDART00000114384,85,444,618,585,597,920
ENSDART00000114385,0,0,0,0,0,0
ENSDART00000173165,0,0,0,0,0,0
MSTRG.38387.1,0,0,13,0,0,0
MSTRG.1847.1,0,3,21,11,0,9
ENSDART00000173166,0,4,0,0,0,49
MSTRG.13005.1,0,0,0,0,22,0
ENSDART00000080843,23,424,406,566,726,872
ENSDART00000080842,0,0,0,0,0,3
MSTRG.9369.1,0,8,27,39,50,35
ENSDART00000115032,0,24,0,625,139,114
ENSDART00000115031,0,141,190,182,113,181
ENSDART00000115030,0,0,12,20,18,9
ENSDART00000115037,102,654,1035,1221,668,1047
ENSDART00000115036,0,71,173,282,145,237
ENSDART00000123694,0,0,0,0,0,0
ENSDART00000115034,79,542,686,775,511,924
ENSDART00000161540,84,239,459,884,532,744
ENSDART00000161541,0,0,0,0,0,0
ENSDART00000161542,8,130,71,22,214,408
ENSDART00000161543,0,0,0,0,0,0
ENSDART00000161544,0,0,0,1,11,5
ENSDART00000161545,0,0,0,0,0,33
ENSDART00000161546,0,0,0,0,0,3
ENSDART00000161547,65,1925,2620,2839,3083,57
ENSDART00000161548,2,7,12,14,3,5
MSTRG.34061.1,17,58,138,219,171,188
MSTRG.19704.1,34,318,929,435,405,685
MSTRG.33450.1,0,0,3,16,0,0
MSTRG.39866.1,43,527,668,778,55,2
MSTRG.39866.3,0,95,0,0,673,974
MSTRG.16774.1,0,11,14,0,3,10
ENSDART00000134928,0,97,91,313,116,220
ENSDART00000134929,0,0,0,0,0,0
ENSDART00000134924,36,225,159,17,15,766
ENSDART00000134926,0,0,0,0,0,0
ENSDART00000134927,0,3,11,15,1,6
ENSDART00000134920,0,0,0,2,0,1
ENSDART00000134921,0,146,19,0,25,68
ENSDART00000134922,14,284,622,694,512,724
ENSDART00000134923,0,116,11,0,0,5
ENSDART00000160631,0,0,0,0,0,0
ENSDART00000160630,0,0,0,0,0,10
ENSDART00000160633,0,0,10,0,0,0
ENSDART00000160632,0,0,0,0,0,0
ENSDART00000160635,0,0,0,0,0,0
ENSDART00000160634,0,0,0,0,0,0
ENSDART00000160637,2,45,25,4,2,11
ENSDART00000160636,0,0,0,0,0,0
ENSDART00000160639,0,74,175,240,151,126
ENSDART00000160638,0,0,0,0,0,0
MSTRG.18813.1,0,0,0,23,0,2
ENSDART00000073839,0,54,0,44,35,43
MSTRG.16549.1,0,2,11,29,8,3
ENSDART00000057810,7,164,340,542,340,456
MSTRG.25746.1,0,0,21,2,8,4
MSTRG.3052.1,19,59,64,75,104,88
MSTRG.27179.1,0,0,15,0,0,0
MSTRG.2581.1,39,0,446,1178,544,856
ENSDART00000046438,0,8,47,24,0,7
MSTRG.30228.1,0,4,28,11,0,2
ENSDART00000117893,0,0,0,0,0,0
ENSDART00000019289,6,51,0,0,0,33
ENSDART00000081714,0,6,0,0,0,0
ENSDART00000122128,0,24,0,43,0,49
ENSDART00000081711,0,7,0,0,11,9
ENSDART00000132198,0,0,0,0,0,13
ENSDART00000043823,74,8,76,58,30,55
MSTRG.7999.1,0,3,0,20,0,44
ENSDART00000175945,0,18,0,0,0,18
MSTRG.39341.1,0,3,27,9,0,1
ENSDART00000010362,0,28,24,44,24,17
MSTRG.3088.1,0,0,10,0,0,0
MSTRG.9507.1,0,44,101,92,57,82
ENSDART00000174502,0,0,0,0,0,0
MSTRG.1.1,0,0,0,5,8,2
ENSDART00000089528,126,755,0,0,0,0
ENSDART00000175943,0,0,0,0,0,6
ENSDART00000089526,0,10,12,20,0,11
ENSDART00000179307,0,0,0,0,0,0
ENSDART00000179306,0,0,0,0,0,0
ENSDART00000179305,0,0,0,0,0,0
ENSDART00000179304,0,40,9,36,18,19
ENSDART00000179303,0,21,102,70,1,8
ENSDART00000179302,7,67,567,292,484,3
ENSDART00000179301,0,0,0,0,0,0
ENSDART00000179300,0,8,61,9,3,16
MSTRG.2563.1,0,2,11,0,0,0
MSTRG.16016.1,0,20,15,10,1,9
ENSDART00000179309,0,14,0,2,0,23
ENSDART00000179308,0,0,0,0,0,0
MSTRG.28559.3,0,206,171,538,471,833
ENSDART00000083719,7,183,251,311,246,479
ENSDART00000083713,9,51,138,107,185,155
ENSDART00000083710,0,228,497,545,458,550
ENSDART00000018150,8,78,121,113,42,274
MSTRG.41487.1,6,166,156,283,270,191
MSTRG.41487.2,0,0,0,0,0,82
ENSDART00000074953,0,0,0,6,0,0
ENSDART00000074950,44,252,454,529,421,595
ENSDART00000018159,70,330,911,607,515,641
MSTRG.40142.1,16,71,49,91,65,174
MSTRG.905.1,3,0,0,11,0,1
MSTRG.35931.1,0,24,14,12,40,30
MSTRG.6904.1,0,22,8,0,0,4
ENSDART00000046694,0,0,0,0,0,0
MSTRG.30542.1,8,70,93,89,70,136
MSTRG.42272.1,0,0,0,19,2,0
ENSDART00000086296,15,23,76,140,31,117
MSTRG.19250.1,0,0,0,21,2,0
ENSDART00000001649,0,34,6,40,7,59
MSTRG.40891.1,0,0,0,14,0,0
MSTRG.29233.1,0,22,21,31,8,16
ENSDART00000164138,2,2,0,0,0,2
ENSDART00000130359,0,0,0,0,0,22
ENSDART00000130358,0,0,0,0,0,21
ENSDART00000130356,0,0,0,0,0,0
ENSDART00000130355,0,11,9,0,32,30
ENSDART00000130354,0,979,1172,2640,2267,2104
ENSDART00000130353,0,0,0,0,0,0
ENSDART00000130352,8,9,9,3,6,4
ENSDART00000164020,0,0,0,0,0,0
ENSDART00000164021,0,0,0,6,0,22
ENSDART00000164023,0,0,0,298,10,8
ENSDART00000164024,0,16,15,8,0,14
ENSDART00000164025,0,0,0,0,0,0
ENSDART00000164026,0,1,0,0,0,1
ENSDART00000164027,0,143,243,471,66,419
ENSDART00000164028,0,0,0,0,0,11
ENSDART00000138121,0,0,0,0,0,0
ENSDART00000138122,0,0,13,0,7,10
ENSDART00000138123,18,261,367,405,290,496
MSTRG.24487.1,8,334,318,333,353,468
ENSDART00000138125,0,0,0,0,0,0
MSTRG.6352.1,0,0,14,0,0,1
ENSDART00000172081,0,52,167,0,0,190
ENSDART00000172080,0,0,319,0,0,99
MSTRG.5414.1,0,126,153,123,216,167
ENSDART00000172082,435,254,464,301,205,771
ENSDART00000172085,0,0,0,0,0,0
ENSDART00000172084,15,65,141,112,125,118
ENSDART00000172087,13,226,275,472,441,690
ENSDART00000172086,0,3,0,0,0,0
ENSDART00000172089,0,0,0,0,0,0
ENSDART00000172088,8,300,762,696,651,721
ENSDART00000164133,0,0,0,0,0,0
MSTRG.29685.1,154,544,1173,0,578,14
MSTRG.37435.1,0,0,0,28,0,0
ENSDART00000131408,0,4,0,0,0,0
