Geneid	Length	Sample.A	Sample.B	Sample.C	Sample.D	Sample.E	Sample.F
uc007wqf.1	36	0	0	0	0	0	0
uc007wqg.1	50	0	0	0	0	0	0
uc029sst.1	49	0	0	0	0	0	0
uc029ssu.1	30	0	0	0	0	0	0
uc007wqh.1	88	0	0	0	0	0	0
uc029ssv.1	27	0	0	0	0	0	0
uc007wqi.1	47	0	0	0	0	0	0
uc029ssw.1	41	0	0	0	0	0	0
uc029ssx.1	30	0	0	0	0	0	0
uc007wqj.1	31	0	0	0	0	0	0
uc029ssy.1	43	0	0	0	0	0	0
uc007wqk.1	38	0	0	0	0	0	0
uc007wqm.2	113	0	0	0	0	0	0
uc007wqn.2	93	0	0	0	0	0	0
uc007wqo.1	32	0	0	0	0	0	0
uc007wqp.2	72	0	0	0	0	0	0
uc007wqq.2	59	0	0	0	0	0	0
uc029ssz.1	28	0	0	0	0	0	0
uc007wqr.1	53	0	0	0	0	0	0
uc007wqs.1	31	0	0	0	0	0	0
uc029sta.1	31	0	0	0	0	0	0
uc029stb.1	30	0	0	0	0	0	0
uc007wqt.2	66	0	0	0	0	0	0
uc029stc.1	40	0	0	0	0	0	0
uc029std.1	35	0	0	0	0	0	0
uc007wqu.2	59	0	0	0	0	0	0
uc007wqv.1	47	0	0	0	0	0	0
uc029ste.1	33	0	0	0	0	0	0
uc029stf.1	33	0	0	0	0	0	0
uc007wqw.2	122	0	0	0	0	0	0
uc007wqx.1	29	0	0	0	0	0	0
uc007wqy.1	30	0	0	0	0	0	0
uc007wqz.1	29	0	0	0	0	0	0
uc007wra.2	34	0	0	0	0	0	0
uc007wrb.1	30	0	0	0	0	0	0
uc007wrc.1	48	0	0	0	0	0	0
uc029stg.1	34	0	0	0	0	0	0
uc007wrd.1	33	0	0	0	3	0	0
uc007wre.1	30	0	0	0	0	0	0
Q68FM6	5229	0	0	0	0	0	0
Q9CU09	503	0	0	0	0	0	0
O09008	1834	10	13	64	102	0	103
P58660	4577	0	0	0	2	2	2
E9PUV9	4728	0	3	32	18	5	7
A0A0R4J0S1	2542	1480	7980	1721	1548	6547	1492
Q9CQW5	592	7	20	5	18	18	13
Q8R0H9	3034	0	0	0	0	0	0
uc011zvv.1	3030	0	0	0	0	0	0
uc033gvd.1	74	3	3	3	7	2	2
uc007wrp.2	2097	0	0	0	0	0	0
A2A5V2	1924	0	0	0	0	0	0
A2A5V3	1918	0	0	0	0	0	0
A2A5V4	2515	25	40	147	155	35	128
NP_001303615	1841	0	0	0	0	0	0
NP_033190	798	0	0	0	0	0	5
uc007wrt.1	458	0	0	5	10	0	10
P60487	2001	72	37	207	160	35	167
P16045	800	187	232	9408	22908	278	26793
Q8BG17	1993	313	1062	752	477	733	488
Q99KW3-5	3807	0	0	0	0	0	3
Q99KW3	7327	0	0	0	0	0	0
Q99KW3-4	7189	0	0	0	0	0	0
E9QMQ3	2560	10	5	36	50	5	47
uc029sti.1	712	0	0	6	8	15	20
uc029stj.1	75	0	0	0	0	0	0
uc033gve.1	62	0	0	0	0	0	0
uc007wsb.1	1521	0	0	3	2	0	0
uc007wsc.1	1294	0	0	0	0	0	0
P10922	2289	6479	5146	6249	8405	5002	6494
O88986	2373	157	32	75	165	28	210
E9PWY6	1763	0	0	0	0	0	0
O88853	1245	0	3	11	17	2	10
Q91WK7	1878	765	798	650	545	690	515
D6REF6	1978	2	3	21	8	5	10
Q8QZY1	2672	4559	9872	5410	4240	7850	4492
Q8BGT6-3	1751	5	10	55	15	10	33
Q8BGT6	6892	458	1207	3811	4124	1063	4293
uc007wsq.2	4122	0	0	0	2	2	0
Q4V9V4	1232	0	3	7	10	2	12
NP_001297510	1182	0	0	3	0	2	0
Q9D9S1	1253	0	0	0	0	0	0
A0A087WRF9	1190	0	0	0	0	0	0
uc057bgn.1	420	0	0	0	0	0	0
P61219	569	793	1223	1223	1155	1040	1290
uc029stk.1	397	0	0	0	0	0	2
Q04888	2729	3169	7967	4380	5317	7766	4334
uc007wsw.1	494	0	0	0	0	0	0
uc011zvz.1	680	65	77	15	50	118	43
uc007wsx.1	905	155	147	43	165	173	113
E9PUZ5	2186	1718	2121	577	497	1844	520
O35308	1791	20	30	39	32	30	45
uc057bgo.1	1697	7	15	9	10	17	2
Q80Y61	2072	2	0	18	30	3	17
Q80Y61-2	1074	0	0	0	0	0	0
P97819	3725	8	5	6	15	20	20
Q3UN31	3560	0	0	0	0	0	0
O54791	2112	333	748	544	407	770	320
NP_001291760	1909	65	78	55	60	85	62
NP_001291761	2022	65	85	71	123	108	52
Q8BG09	3434	0	2	0	0	0	0
NP_001240748	3382	0	0	0	0	0	0
NP_001240749	2945	0	0	0	0	0	0
uc011zwa.1	73	3	0	0	0	2	0
Q9JMK2	2760	397	1400	1116	995	1900	995
Q3TYE1	3174	352	1614	675	515	1668	532
uc057bgp.1	2448	0	0	9	0	0	0
Q8R435	2152	0	7	52	10	3	25
uc056yzp.1	2193	0	0	0	0	0	0
Q8R1L4	1414	575	323	905	592	260	747
Q8K392	4068	0	0	0	0	0	0
Q501J6	4766	0	0	0	0	0	0
Q3U741	4772	0	0	0	0	0	0
Q3TU25	3428	133	307	264	217	258	215
Q501J6-2	3003	420	740	659	617	615	605
Q61880	2219	0	0	0	0	2	0
Q8C610	2054	0	0	0	0	0	0
uc007wtw.2	1844	0	0	0	0	0	0
Q9D3V8	5187	7	30	29	53	20	48
uc007wtz.1	1549	3	0	0	0	0	0
uc007wua.1	1472	0	0	0	0	0	0
Q8CA41	2552	0	0	0	0	0	0
Q9D1C2	1119	177	318	466	615	305	542
Q9CPQ3	1024	1777	3182	1986	1813	2428	2077
uc029stn.1	285	0	0	0	0	0	0
Q9DBJ6	3394	1620	4419	5354	4266	3561	4475
O08582	3398	1248	3048	3182	3087	2422	3231
Q8BJS4	3809	0	0	0	0	0	0
Q8BJS4-2	3803	0	0	0	0	0	0
Q8BJS4-3	3713	0	0	0	0	0	0
uc029sto.1	5404	32	52	268	405	48	343
Q9DCM4	1476	70	110	161	162	105	180
Q8CDT8	976	0	0	0	0	0	0
E9PZM8	4949	3	13	30	52	2	32
F8VQB8	4873	0	0	0	0	0	0
H3BLN6	4582	0	0	0	0	0	0
Q9DBY5	5449	532	905	2634	3456	740	3369
Q3UK98	3152	0	0	0	0	0	0
uc029stp.1	44	0	0	0	0	0	0
uc007wuq.2	3607	0	8	35	62	2	42
H3BJ44	1522	0	0	0	0	0	0
E9QMH1	2459	0	0	0	0	0	0
Q3U5C5	2360	0	0	0	0	0	0
Q3TI69	2365	0	0	0	0	0	0
H3BJJ6	3106	0	8	2	0	2	0
Q8VDS3	2893	0	0	0	0	0	0
F8WHN2	3398	0	0	0	0	0	0
uc007wux.1	5935	10	115	77	78	123	62
uc007wuy.2	30	0	0	0	0	0	0
uc029stq.1	28	0	0	0	0	0	0
uc029str.1	29	0	0	0	0	0	0
uc029sts.1	32	0	0	0	0	0	0
A0A0R4IZW4	2942	477	4026	5535	2066	4669	2695
uc033gvg.1	57	0	7	3	0	5	0
NP_035187	1994	0	35	77	15	48	10
P27659	1944	20871	64434	48777	34844	58548	37245
uc011zwf.1	77	28	90	68	27	67	28
uc011zwg.2	48	10	15	14	5	10	10
Q3U6D7	818	77	70	5	3	70	5
O55100	4190	290	225	21	5	195	7
Q8CF89	2932	517	692	611	693	568	628
Q5RKT9	4665	5	5	620	495	23	550
Q8BGV8	5645	493	1053	784	675	882	703
uc007wvg.1	899	0	0	0	0	0	0
Q06507	1729	14703	32510	40544	42348	27866	44356
Q8C6B9	830	595	1250	453	250	858	232
E9Q7P2	9794	0	2	0	0	0	0
E9Q1Z2	2110	0	0	0	0	0	0
O89100	5854	5	5	11	0	0	10
uc033gvj.1	64	0	0	0	0	0	0
A0A0R4J033	2993	162	260	941	695	177	815
uc007wvs.1	4442	0	0	0	0	0	0
uc029stt.1	4356	0	0	0	0	0	0
uc057bgr.1	2905	0	2	11	12	5	10
Q8BKI2	18146	28	43	91	107	62	78
Q8BKI2-2	3272	0	0	0	0	0	0
NP_796098	17125	0	0	0	0	0	0
Q8BXV9	2055	2	0	0	0	0	0
Q8VD67	12828	2	0	0	3	3	0
uc029stu.1	82	0	0	0	0	0	0
P54822	3712	1408	2061	1309	885	1575	900
uc007wwa.2	473	10	8	7	0	32	2
Q8VCZ6	2997	2579	2421	353	263	2092	247
Q8K4J6	4251	2	2	0	3	0	0
NP_001076005	4366	30	82	288	405	50	343
uc029stv.1	47	0	0	0	0	0	0
uc007wwf.2	1094	3	0	15	10	0	20
NP_660114	2189	5	3	123	10	5	22
uc007wwi.2	1062	15	0	5	0	0	2
uc033gvk.1	823	0	0	0	0	0	0
uc007wwj.2	929	12	0	0	0	3	3
O70579	1667	3183	3057	1700	1782	2853	1810
Q99L47	1622	3543	7185	3345	2970	6620	3376
uc057bgs.1	4026	20	3	3	7	0	0
uc007wwm.1	343	10	18	32	13	12	17
uc007wwn.1	1044	2	2	3	3	0	0
B7ZMP1-2	3236	0	0	0	0	0	0
B7ZMP1	3414	5	10	6	5	8	8
Q9QYI8	1186	3	3	0	0	0	0
P62878	1655	1340	2128	2062	2020	1707	2304
Q8BJ14	3242	0	0	0	0	0	2
B2RWS6	8749	1342	3239	3203	4195	3056	4347
uc007wwt.1	2491	7	7	5	20	18	23
G3UY70	2633	0	0	0	0	0	0
Q80XB1	3435	0	0	0	0	0	0
P59178	4720	3	8	9	0	7	2
uc007wwx.2	2145	0	0	0	0	0	0
E9Q7T7	2546	5	272	564	143	200	127
uc029stw.1	233	0	0	0	0	0	0
P46061	3211	3519	7172	3758	1627	5616	2245
uc029stx.1	21	0	0	0	0	0	0
uc007wxc.2	1724	30	188	185	57	115	52
Q3UGE6	4147	2	23	7	8	7	0
F8VPP8	5958	935	2139	4055	3925	1688	3874
uc029sty.1	21	0	0	0	0	0	0
uc007wxg.1	1115	3	0	0	0	3	0
uc007wxh.2	546	0	0	0	0	0	0
E9Q331	2283	28	18	50	10	17	30
Q9JLC6-2	4151	0	0	0	0	0	0
Q9JLC6	4244	5	10	23	13	5	22
uc007wxl.1	284	2	7	11	5	5	10
Q9JM55	3994	4424	8206	7399	9392	7144	8553
uc007wxn.1	2590	53	40	11	30	30	35
P83870	1648	1528	2118	1255	935	1550	960
Q99KI0	2768	16375	14623	10983	7912	12643	8374
uc057bgt.1	3031	0	20	25	15	10	15
Q9D2C6	2514	770	1580	1120	858	1193	818
Q91YQ3	2490	18	55	4440	2739	85	2955
O35621	1302	0	0	0	0	0	0
Q91W01	1122	0	0	0	0	0	0
NP_001268970	1006	0	0	0	0	0	0
Q9D6D9	698	0	5	5	0	0	2
Q9CQ68	1024	0	0	0	3	0	0
Q9CQT7	2915	0	0	0	0	0	0
uc011zwn.1	3094	13	0	9	10	7	10
uc007wxx.1	2841	0	0	0	0	0	0
A0A0R4J187	3295	767	1468	1116	715	1072	710
uc056yzr.1	3135	10	2	36	48	15	67
Q9D0T1	1257	1805	4079	4578	3983	3173	4204
D3Z5T8	4673	0	0	0	0	8	0
NP_083173	3991	0	0	0	0	0	0
Q9D4I2-2	3663	0	0	0	0	0	0
Q8C7V8	2053	5	8	0	0	5	0
uc007wyg.1	1960	0	0	0	0	0	0
Q8BPL7	1963	510	555	1147	1198	510	1050
Q3U1N2-2	3975	0	0	0	0	0	0
Q3U1N2	4570	140	233	355	682	175	595
uc011zws.1	69	0	0	0	0	0	0
uc029stz.1	967	62	120	275	520	142	562
J3QNX5	1804	7	262	585	518	90	415
Q9D8D0	1906	0	0	0	0	0	0
Q3SXS7	1872	0	0	0	0	0	0
Q3U106	1983	0	0	0	0	0	0
NP_001073627	1203	5	3	0	2	2	2
Q9CQA0	1204	0	0	0	0	0	0
Q9CQA0-2	1112	0	0	0	0	0	0
uc011zwt.2	1541	0	0	0	0	0	0
uc007wyp.2	1552	0	0	0	0	0	0
NP_036019	4946	5	8	1956	2035	7	1868
Q9Z1S5	2833	0	0	0	0	0	0
Q5DTK0	1714	0	0	12	3	0	0
Q9D529	1318	42	10	9	8	8	2
Q9QWR8	1913	2365	1482	752	863	1635	710
Q3UZX5	1064	50	12	11	10	15	5
A0A0R4J1Z2	2926	0	5	97	107	0	98
uc007wza.1	552	0	0	0	0	0	0
Q9DB10	585	2	0	3	0	2	0
Q9CQZ5	560	1820	3062	2498	2515	2908	2580
Q9JKY7	2772	67	87	1456	1903	155	1560
P24457	1590	3	0	0	0	0	0
uc033gvp.1	60	0	0	0	0	0	0
P24456	1647	0	13	0	0	15	0
P11714	1651	0	0	0	0	0	0
uc011zwv.1	1509	0	0	0	0	0	0
Q8BVD2	1624	0	0	0	0	0	0
B7ZP10	1471	0	0	0	0	0	0
L7N463	1622	0	8	0	0	0	0
uc007wzj.1	3077	0	0	0	0	0	0
uc007wzk.1	1646	0	0	0	0	0	0
uc011zwx.1	836	0	0	0	0	0	0
F6YKB5	974	0	0	0	0	0	0
Q6P8N9	1102	10	0	5	2	25	0
A0A0R4IZY2	1645	0	3	6	5	0	5
Q9EPQ8	7350	0	3	5	0	7	0
Q9EPQ8-2	7227	0	0	0	0	0	0
uc057bgv.1	6600	5	20	5	8	15	0
uc011zwy.1	7979	0	0	0	10	5	3
uc007wzq.1	1116	43	100	29	17	85	25
uc056yzs.1	79	0	0	0	0	0	0
uc007wzr.1	2200	0	13	0	0	7	0
Q8R4V1-2	3819	0	0	0	0	0	0
NP_001258343	4013	0	0	0	0	3	0
Q3TCT5	3892	0	0	0	0	0	0
Q8R4V1	3962	0	0	0	0	0	0
Q9EPB5	1445	0	0	0	0	0	0
Q3U3G8	2574	18	15	9	20	5	12
Q9D1C9	1950	1090	2065	768	748	1805	672
Q8BG81	3249	0	0	0	0	0	0
Q3UDD3	3162	0	0	0	0	0	0
Q8C713	2400	80	237	127	185	238	153
uc011zxb.1	150	5	0	2	2	0	3
uc029sub.1	296	0	0	0	2	0	0
Q9DCN2	2031	2544	2523	2914	3619	2215	3994
F2Z456	2547	17	37	14	28	5	15
Q67BJ4	2175	70	105	34	33	70	15
A0A0R4J0T8	2621	0	0	0	0	0	0
Q9D8S3	2615	0	0	0	0	0	0
uc007xaj.1	360	0	0	0	0	0	0
uc007xaz.2	6003	212	170	259	248	167	310
uc007xax.1	1260	0	0	0	3	0	0
uc007xay.2	1297	0	0	0	0	0	0
Q9WVE8	3880	4036	3897	4399	5411	3918	6283
Q91V51	2074	223	280	150	367	300	355
O70337	943	50	298	18	10	317	2
uc007xbe.1	618	15	15	3	0	22	2
Q8R3F5	1893	425	505	230	225	435	155
P50637	856	1070	1522	1247	1158	1585	1030
Q3UDE2	3770	673	1210	986	810	1045	748
Q6NZL8	7932	0	0	0	0	0	0
Q6NZL8-2	7842	0	0	0	0	0	0
Q68EF9	7599	0	0	0	0	0	0
Q91ZG2	3356	0	0	0	0	0	0
E9PZI5	3141	0	0	0	0	0	0
uc007xbn.1	2861	0	0	0	0	0	0
Q6P1E8-4	2512	0	0	0	0	0	0
NP_001155100	2905	0	0	0	0	0	0
Q6P1E8	5012	0	0	0	0	0	0
uc029suc.1	22	0	0	0	0	0	0
P63046	2383	0	0	0	0	0	0
P63046-2	2512	0	0	0	0	0	0
Q32LZ8-2	2172	0	0	0	0	0	0
Q32LZ8	1694	0	0	0	0	0	0
NP_473429	4649	35	20	53	65	7	22
uc033gvs.1	108	2	0	0	3	0	0
Q8BGH2	1673	4472	5182	3049	2893	4240	3186
uc057bgw.1	5751	58	130	134	185	103	210
Q9ES46	3705	0	23	129	55	22	90
Q9ERD8	2655	0	0	0	0	0	0
E9PYG5	2700	0	0	0	0	0	0
A0A087WSN1	6140	0	0	0	0	0	0
H7BX53	5917	0	0	0	0	0	0
Q505G4	4426	25	25	27	42	50	20
Q812A5	1939	690	753	179	97	697	88
uc007xcg.1	1237	5	3	9	0	2	5
NP_082731	2475	30	68	27	25	42	2
Q9CXP4	1547	267	845	82	30	688	30
F8WGM2	3371	0	0	0	0	0	0
Q8C966	3727	0	0	0	0	0	0
uc011zxh.1	3704	0	0	0	0	0	0
uc007xcl.2	4578	0	0	0	0	0	0
uc007xcp.1	365	0	0	3	0	0	0
Q9JIH2	4877	2070	6016	2528	1763	5292	1865
B1APX2	5032	2277	6317	2108	1973	5048	2126
uc011zxj.1	98	3	5	18	5	8	5
Q9JKX8	1106	13	0	0	0	0	3
uc007xct.2	432	3	0	12	20	0	27
Q91YN1-2	2070	0	0	7	5	0	0
Q91YN1	2788	75	40	966	1655	33	1512
Q920F6	4040	2	0	6	8	0	8
G3X8W0	1652	0	0	0	0	0	0
uc007xcy.2	1764	0	0	0	0	0	0
uc007xda.1	1165	0	0	0	0	0	0
uc029sud.1	46	0	0	0	0	0	0
Q08879-2	2265	2	0	3	8	0	5
Q08879	3359	2	2	79	68	0	58
uc029sue.1	274	0	0	0	0	0	0
P28658	2425	1230	2991	2211	2505	2854	2643
J3QJX6	1161	0	0	7	7	2	5
Q6NZR1	3494	0	0	0	0	0	0
NP_001157105	3410	0	5	0	0	0	0
P28047	3373	0	0	0	0	0	0
Q6PDY6	3369	0	0	0	0	0	0
uc007xdh.1	2976	0	8	9	12	7	15
uc007xdi.1	511	10	3	14	7	5	15
uc056yzu.1	4094	12	5	14	20	7	17
uc056yzv.1	1489	5	20	23	65	8	27
uc011zxm.1	95	0	0	0	0	0	0
uc011zxn.1	85	0	0	0	0	0	0
P23204	7528	163	135	129	220	72	250
uc033gvt.1	20	0	0	0	0	0	0
uc033gvu.1	21	0	0	0	0	0	0
Q8R3A2	1057	417	317	236	268	273	237
F8VQF3	7058	0	2	20	33	0	18
A3KMP2	3844	1040	757	582	847	745	753
Q8R080	2780	373	145	343	310	115	260
Q9DAT5	1520	163	213	103	102	147	62
NP_082339	775	0	3	3	3	5	2
O35161	11083	122	130	527	1313	153	1285
Q8CB44	4117	0	0	0	0	0	0
D3YUE7	4310	3	2	0	0	3	0
Q8K4Q7	4557	105	70	302	317	65	393
uc007xdz.1	424	0	0	0	0	0	0
uc029sug.1	532	11936	14673	11724	9991	11876	12463
Q8R5A6	3229	447	1300	1180	1060	1183	1235
uc007xeb.1	4962	5	2	0	3	3	3
uc007xec.1	410	0	0	0	0	0	0
uc007xed.1	233	0	0	0	0	0	0
Q91WE9	2651	0	0	7	0	0	0
Q91WE9-2	2603	0	0	16	23	0	17
uc033gvv.1	94	0	0	0	0	0	0
uc007xeg.1	391	0	0	0	0	0	0
uc029sui.1	2778	0	0	0	0	0	0
Q810M4	1368	0	0	0	0	0	0
uc033gvw.1	73	0	0	0	0	0	0
uc007xei.2	2966	10	40	18	20	7	17
Q80UP2	2654	0	0	0	0	0	0
E9PZ26	5137	0	0	0	0	0	0
E9Q412	4691	8	57	23	10	15	20
Q80WQ9	5374	328	998	152	132	775	145
Q8VDB2	2131	35	50	59	40	45	42
Q8VCA2	1828	0	0	0	0	0	0
Q9CYA0	1364	1650	2782	1105	915	1648	985
P58750	2419	13183	18127	13165	14941	17198	14252
uc007xer.1	500	0	0	0	0	0	3
Q8C0V2	2841	0	0	0	0	0	0
A4Q9F1	2976	0	0	0	0	0	0
Q8VHK5	2329	0	0	0	0	0	0
E9QP87	2347	0	0	0	0	0	0
uc007xex.1	760	0	0	0	0	0	0
G3X8T0	4052	0	0	0	0	0	0
Q6IMP4-2	2322	0	0	0	0	0	0
Q6IMP4	3412	3	3	23	20	0	25
uc007xfb.1	654	22	20	21	28	25	22
Q99JY4	2512	30	45	5	8	40	20
E9Q8R5	2397	0	0	0	0	0	0
Q9DBC0	2360	445	425	245	502	388	440
uc007xfg.1	1920	0	0	0	0	0	0
G5E8P0	6957	533	788	453	600	595	597
Q6ZPK3	4674	0	5	7	3	0	10
uc007xfk.2	2427	0	0	0	0	0	0
Q6P3E7	2416	0	0	0	0	0	0
O08911	1980	38	420	56	67	348	60
uc007xfn.1	316	0	0	0	0	0	0
uc007xfo.2	1832	0	13	0	2	5	2
Q9WUI1	2442	155	553	48	93	462	62
uc007xfq.2	5220	5	17	3	0	25	5
B2RXS4	6660	797	1730	934	943	1540	928
uc033gvz.1	61	0	0	0	0	0	0
uc029suj.1	4108	0	0	0	0	0	0
Q9D9V7	4611	58	135	135	92	130	92
uc033gwa.1	73	0	0	0	0	0	0
Q8C400	2568	7	10	7	0	10	0
Q8C3X1	2072	2	25	15	15	15	15
G3X9K4	3491	0	0	0	0	0	0
Q6A018	2674	0	0	0	0	2	3
Q6ZPE2-2	6268	5	23	14	2	37	5
Q6ZPE2	6207	0	0	0	0	0	0
uc033gwb.1	75	0	0	0	0	0	0
Q7TNK8	1297	20	72	9	0	43	0
Q9QXN5	1047	0	5	0	0	0	0
Q8C3X8	3552	1183	2428	2655	2785	2187	2623
Q8BSP2-2	3343	0	0	5	0	0	0
Q8BSP2	3340	0	0	0	0	0	0
E9PY48	3247	0	0	0	0	0	0
Q8BSP2-3	3323	0	0	0	0	0	0
uc007xgj.2	2064	40	62	55	55	60	25
Q99N42	2329	73	273	136	112	252	133
Q8VCL2	768	0	0	0	0	0	0
Q5M8M2	1116	2	3	125	228	0	185
E9Q9M9	1818	0	0	9	5	0	2
B5KM66	553	0	0	0	0	0	0
Q924X2	2894	63	290	211	267	280	323
O55229	2141	1243	3481	2270	2702	3534	2311
Q9ERE9	3539	0	0	7	0	0	7
P50428	3491	610	1065	1221	1796	1242	1575
uc007xgz.2	1889	2	10	5	3	8	0
uc033gwd.1	872	0	0	0	0	0	0
Q4ACU6	7130	0	0	9	15	3	10
Q4ACU6-2	4703	0	0	2	0	0	0
uc056yzy.1	741	0	0	0	0	0	0
F8S0X8	544	0	0	0	0	0	0
uc029sum.1	430	0	0	0	0	0	0
Q4ACU6-3	6094	0	0	0	0	0	0
Q4ACU6-6	3837	0	0	0	0	0	0
uc029sun.1	219	0	0	0	0	0	0
uc029suo.1	617	0	0	0	0	0	0
uc029sup.1	324	0	0	0	0	0	0
E9Q1P5	2847	0	0	3	3	0	0
A0A088DEG2	789	0	0	0	0	0	0
A0A088DEG1	1005	0	0	0	0	0	0
uc056zab.1	262	0	0	0	0	0	0
Q4ACU6-10	2417	0	0	0	0	0	0
NP_001264175	1500	0	0	0	0	0	0
NP_001191978	1496	0	0	0	0	0	0
P23578	1504	0	0	0	0	0	0
NP_001264176	1378	0	0	0	0	0	0
NP_001264174	1567	0	0	0	2	0	0
uc007xhd.1	1114	0	0	0	0	0	0
E9Q9D5-1	1729	15	13	21	23	12	20
E9Q9D5	1646	0	0	0	0	0	0
E9Q9D5-3	1391	0	0	0	0	0	0
E9Q0F8	1050	0	0	0	2	0	0
Q9R0N4	1845	0	0	0	0	0	0
Q3UGP8	3727	1418	1843	1177	1085	1477	1175
uc033gwj.1	53	0	0	0	0	0	0
uc007xhl.1	1202	0	2	0	3	0	2
uc007xhm.1	977	0	0	0	0	0	0
Q9DC53	3324	0	0	5	0	0	3
Q05D94	3247	0	0	0	0	0	0
Q9DB19	700	38	10	221	265	22	295
uc007xhq.1	809	0	0	0	0	0	0
uc007xhr.3	2680	0	0	0	0	0	0
Q9QXL2	6443	2	0	0	0	0	0
F8WGN6	6311	0	2	0	2	0	0
Q9QXL2-3	6128	0	0	0	0	0	0
Q9QXL2-2	6146	0	0	0	0	0	0
A0A0R4J0U5	5540	0	0	435	570	5	490
Q3UHK1	6541	2	2	391	408	8	490
Q5S006	8230	12	2	732	818	3	1043
Q9CQG8	2301	0	0	0	0	0	0
uc007xib.1	817	0	0	0	0	0	0
B7ZNB1	833	0	0	0	0	0	0
Q6JHY2	2979	0	0	0	0	0	0
Q6JHY2-2	2880	0	0	0	0	0	0
Q6JHY2-3	1803	0	0	0	0	0	0
Q6JHY2-4	1164	0	0	0	0	0	0
Q6PZE0	9103	0	0	0	0	0	0
Q6JHY2-5	1978	0	0	0	0	0	0
F6RMZ4	1699	0	0	0	0	0	0
D7RV89	1528	0	0	0	0	0	0
uc007xig.1	283	0	0	0	0	0	0
uc007xih.1	1627	0	0	0	0	0	0
NP_031753	4524	0	0	0	0	0	0
P12960	6184	63	93	35	17	67	17
uc007xij.1	715	0	0	0	0	0	0
uc007xin.1	1619	0	0	7	0	0	0
E9PUZ9	3956	0	0	0	0	0	0
E9Q5P6	3393	0	0	0	0	0	0
uc007xip.1	884	0	3	0	0	0	0
uc029suu.1	48	0	0	0	0	0	0
Q3UHH8-2	6534	0	0	7	0	2	0
Q3UHH8	6444	0	0	0	0	0	0
uc007xir.2	2154	0	0	0	0	0	0
uc007xit.2	2318	0	0	0	0	0	0
Q99LW6	2248	0	0	0	0	0	0
Q9CZ96	826	0	0	0	0	0	0
Q9CZ96-2	823	0	0	0	0	0	0
uc007xiw.1	634	5	7	12	3	15	2
uc057bgy.1	1240	12	87	56	23	103	25
G3X959	4022	5	10	6	10	13	0
Q3UBL8	3815	0	0	0	0	0	0
G3UWD4	3999	3	0	7	2	0	2
NP_001272793	3666	0	0	0	0	0	0
Q3U5C7	4258	330	237	239	390	223	317
uc007xjc.2	428	0	0	0	3	0	0
uc007xjd.1	360	0	0	0	0	0	0
uc057bgz.1	2703	0	0	0	0	0	0
uc029suv.1	1131	0	0	0	0	0	0
uc029suw.1	1071	0	0	0	0	0	0
P59511	6119	0	0	7	8	0	17
P59511-2	6980	0	0	134	300	0	255
NP_001158258	1964	0	0	2	5	0	10
Q8CE46	3203	100	203	261	167	145	205
Q8R4K2	3086	305	255	275	490	357	455
Q91YR1	2973	3229	7082	5148	5567	5562	5822
uc007xjm.1	2709	0	0	0	3	0	0
Q8BH18	2781	90	227	125	83	278	100
Q8BM06	3152	0	0	0	0	0	0
uc007xjo.2	1006	0	0	0	0	0	0
uc007xjp.2	1321	0	0	0	0	0	0
Q61220	3168	0	0	9	0	0	7
F8VQH7	2271	2	0	0	0	0	5
uc007xjt.1	535	0	0	0	0	0	0
NP_001240742	5711	0	15	0	2	8	3
Q6P9J9	5648	0	0	0	0	0	0
uc011zyg.2	5870	0	0	16	10	0	15
uc007xjw.1	733	12	23	3	0	42	0
uc007xjx.2	1985	0	0	0	0	0	0
uc011zyh.1	2902	0	0	0	0	0	0
uc007xjz.1	2449	5	0	2	0	10	15
uc011zyi.1	1610	0	0	0	0	0	0
uc029sux.1	3631	5	0	0	0	2	0
uc007xka.1	1365	0	0	3	0	5	0
uc007xkb.1	2478	0	0	0	3	0	0
uc011zyj.1	6712	17	12	2	38	40	20
E9Q7E2	9029	2313	4332	4972	4716	4113	4898
Q9CSS1	6674	10	5	15	0	7	0
E9PZM7	7724	428	1018	836	725	835	817
Q8K2P7	8391	157	578	116	68	312	92
Q8K2P7-2	4962	5	92	23	10	28	12
Q8K2P7-3	2942	0	0	0	0	5	3
Q8CFE6	4628	13349	25569	39176	54273	22070	48313
Q8CD96	759	0	3	23	17	10	3
Q8R1S9	4139	3	5	71	32	10	25
Q80ZD9	3214	1607	1795	300	293	2790	232
Q8BGX1	2203	380	445	95	103	528	100
Q9D706	2260	272	542	545	485	440	473
Q3V188-2	2404	0	0	0	0	0	0
Q3V188	2807	3	3	9	10	0	10
Q8VCC8-2	3825	0	0	0	0	0	0
Q8VCC8	3801	0	0	0	0	0	0
E9Q2E5	3774	0	0	0	0	0	0
uc056zae.1	3683	2	2	214	178	15	85
Q9D8M3	2776	3424	6822	1491	1617	6071	1503
E9PX62	3791	0	0	0	0	7	0
Q8C2B3-2	4387	0	0	0	0	0	0
Q8C2B3-4	4258	0	0	0	0	0	0
Q8C2B3	4240	0	0	0	0	0	0
Q8C2B3-3	4339	0	0	0	0	0	0
NP_001191207	4228	0	0	0	0	0	0
E9PXW1	4156	0	0	0	0	0	0
E9PXW8	4084	0	0	0	0	0	0
P48281	4354	22053	21607	9369	8633	26529	8641
uc007xll.1	229	2	5	5	0	0	0
Q80VP8	1635	555	1165	406	448	973	375
